|character|text|type|character_clean|gender
637||He starts away, then stops.|stage direction||
638|HUNTER (CONT'D)|"I think you're onto something, Ray.
Stay with it."|speech|HUNTER|F
639||"Hunter bangs out of the room.  Gloria slumps in a chair, tired,
disgusted."|stage direction||
640|GLORIA|"We failed to mention the mower guy's a
drunk, that he was after more beer and
never really saw Kelly go into the
house, so he can't say how long she was
in there.  Same with the kids.  They saw
her running down the street, but that's
it."|speech|GLORIA|F
641||(beat)|location||
642|GLORIA|"With no physical evidence, what do we
have?  Her word against his."|speech|GLORIA|F
643|RAY|You're telling me you believe the guy?|speech|RAY|M
644|GLORIA|"All I'm saying is, we let Sandra Van
Ryan push us too hard, we're going to
wind up looking stupid."|speech|GLORIA|F
645||"Ray is paged by his BEEPER.  He pulls it off his belt, looks at
the number."|stage direction||
646|RAY|I'd better return this.|speech|RAY|M
647||"Ray leaves.  Gloria pulls a cigarette from her purse and lights
up, rests her head back in the chair, blowing smoke at the
ceiling."|stage direction||
648||INT. INTERVIEW ROOM - LATER|location||
649||"Gloria is grinding out the butt as Ray walks back in.  There is
something in the way he carries himself, some sense of urgency."|stage direction||
650||(off Gloria's look)|location||
651|RAY|Seen any good gator wrestling lately?|speech|RAY|M
652||EXT./INT. DETECTIVES' CAR - MOVING - DAY|location||
653||"Ray and Gloria drive through the Everglades, past marshlands
punctuated by thick stands of melaluca trees."|stage direction||
654|GLORIA|"They say it was old man Van Ryan planted
the melalucas to dry up the swamp."|speech|GLORIA|F
655||Ray nods.|stage direction||
656|GLORIA (CONT'D)|"You can go up to one of those trees and
peel the bark.  You know what you get?
More bark.  And more bark.  There's no
core.  Tree's not good tar anything but
sucking up water.  And now they can't
get rid of them.  They've tried poisons.
Nothing works.  They don't die."|speech|GLORIA|F
657|RAY|"Yeah, well, Van Ryan got his.  I don't
imagine he gives a shit now."|speech|RAY|M
658||"Gloria just looks at him.  Ray stares into the dusty light of an
approaching sunset.  At last he slows, turning off the highway
and onto a narrow dirt road.
A sign pokes out from the tall grass -- ""SMILIN' JACK'S FISH
CAMP.""
The Taurus bounces along the washboard road."|stage direction||
659|GLORIA|You're sure we're not lost?|speech|GLORIA|F
660||They are driving now at the edge of a canal.|stage direction||
661|RAY|"You remember that little girl walked out
of our talk at Blue Bay?"|speech|RAY|M
662|GLORIA|The skinny brunette.|speech|GLORIA|F
663|RAY|"This is where she lives.  She wants to
talk."|speech|RAY|M
664||(beat)|location||
665|RAY|"Beats the shit out of me why she would
call me at all.  I busted her once for
possession.  she wound up doing about
six months at Camp Nine."|speech|RAY|M
666|GLORIA|You mean Camp Sixty-Nine.|speech|GLORIA|F
667||Ray gives her a look.  Gloria shrugs.|stage direction||
668|GLORIA (CONT'D)|"That's what they called it when I was in
Juvenile.  It's a pretty dismal place."|speech|GLORIA|F
669|RAY|"It's a shithole.  But she was dirty,
what was I gonna do?"|speech|RAY|M
670||"They pass a sagging chain-link fence, entering a quarter-mile run
of shabby trailers and cheap shacks.
The squalor of the buildings is seat in contrast to the beauty of
the Glades where the waters have gone to the color of polished
brass beneath an immense, darkening sky.
Ray parks before a ramshackle building covered in vines and
peeling paint.  A sign reads:  ""NIGHT CRAWLERS $1 A BUCKET.""  The
jawbones of numerous gators hang beneath the eaves.
As they get out of the car, something catches Gloria's eye --
along the bank of the canal...
ANGLE ON BANK
where a tall man (WALTER) with long white hair and tattooed arms
kneels inside a pen, slapping a huge gator on its snout.  The
reptile lifts its upper body, hissing, opening its jaws.
Walter takes a stick from his hip pocket, passing it through the
gator's mouth.  The jaws snap shut, incredibly fast, with a
hollow snapping sound.
Gloria jumps instinctively, then watches, aghast, as Walter slaps
the creature once more.  This time moving round to the front of
the gator, sticking halt his arm inside its mouth."|stage direction||
671|VOICE (0.5.)|He's just showin' off for you now.|speech|VOICE|F
672||"Gloria starts, then turns to find a woman (RUBY) has walked up
beside her.  The woman is in her sixties.  She's dressed in
polyester.  Her hair is piled on top of her head -- too dark to
be anything but a dye job.  A cigarette bobs from her lips.
Before Gloria can respond, Ray steps up behind than."|stage direction||
673|RAY|Evening Ruby.|speech|RAY|M
674||(beat)|location||
675|RAY|"I see you still got Walter.  I was sort
of hoping something had eaten him by
now."|speech|RAY|M
676||(a long beat)|location||
677|RUBY|Can I help you with something?|speech|RUBY|F
678||Ray and the old lady look at each other.|stage direction||
679|RAY|"Suzie called.  You know where we can
find her?"|speech|RAY|M
680||Ruby looks toward the store.|stage direction||
681|RUBY|You know the way.|speech|RUBY|F
682||"She watches as the detectives CROSS the road, then calls to them
as they start up the steps."|stage direction||
683|RUBY (CONT'D)|"You won't shoot her will you?  I don't
believe she's armed."|speech|RUBY|F
684||"Gloria turns, surprised.  Ray gives the woman a long, cold stare,
then opens the door for Gloria."|stage direction||
685||INT. CAMP STORE - SAME|location||
686||"It's dark inside.  The main light source is a tiny, beat-up
black-and-white TV.
Two elderly women in colored bouffant hairdos sit on a ratty old
couch watching reruns of ""Family Feud.""  They look up as Ray and
Gloria ENTER then EXIT through a door in the back."|stage direction||
687||INT. SUZIE'S ROOM - SAME|location||
688||"Black walls.  Cheap bookshelves, filled to overflowing.  A wire
strung with dismembered doll parts runs the length of the room.
Suzie is propped on a ratty futon, an open book on her stomach,
her thin, white arms crossed behind her head."|stage direction||
689|SUZIE|"Jesus.  It took you long enough.  What
if somebody was trying to strangle me?
Or fuck me in the ass, even?"|speech|SUZIE|F
690||(beat)|location||
691|SUZIE|I mean, you guys are Sex Crimes.|speech|SUZIE|F
692||Ray manages a thin smile.|stage direction||
693|RAY|Meet my partner, Gloria Perez.|speech|RAY|M
694|SUZIE|I did.  At Blue Balls.|speech|SUZIE|F
695|GLORIA|"Seems to me you left early, before we
could meet.  But hi, Suzie."|speech|GLORIA|F
696||"Gloria puts out a hand.  Suzie looks at it, puts out a hand of
her own.
As the women shake, Gloria looks at the book on Suzie's stomach,
turning her head as if to read the title."|stage direction||
697|SUZIE|"It's Celine.  He's okay.  He had a
pretty good line on what cheap fucks
people are."|speech|SUZIE|F
698|RAY|So Suzie, you called us, remember?|speech|RAY|M
699||"Suzie takes a cigarette from a pack at her side, lights up, blows
smoke at the ceiling."|stage direction||
700|SUZIE|Did they arrest Mr. Lombardo?|speech|SUZIE|F
701||Ray and Gloria exchange looks.|stage direction||
702|RAY|No.|speech|RAY|M
703|SUZIE|Will they?|speech|SUZIE|F
704|RAY|It doesn't look like it.|speech|RAY|M
705|SUZIE|Then he'll be back at Blue Balls?|speech|SUZIE|F
706||Ray shrugs.|stage direction||
707|GLORIA|That bothers you?|speech|GLORIA|F
708||(a long beat)|location||
709|SUZIE|Yeah, maybe, a little.|speech|SUZIE|F
710|GLORIA|Why is that?|speech|GLORIA|F
711||Suzie lets out her breath.  She rests her head against the wall.|stage direction||
712|GLORIA (CONT'D)|"You can talk to us, Suzie.  That's why
we're here..."|speech|GLORIA|F
713||INT. POLICE INTERVIEW ROOM - DAY|location||
714||"Suzie, Gloria and Hunter sit at the conference table.  Ray
operates the video cam."|stage direction||
715|GLORIA|"Okay, Suzie.  We want you to tell us
about the day Mr. Lombardo gave you and
Jimmy a ride."|speech|GLORIA|F
716||Suzie stares at the three cops around her, then at the camera.|unknown||
717|SUZIE|"You didn't tell me you were gonna put me
on the fucking news."|speech|SUZIE|F
718|GLORIA|"We need to tape the interview, Suzie.
No one will see it but us."|speech|GLORIA|F
719||(beat)|location||
720|GLORIA|"Now when was this, that Mr. Lombardo
gave you the ride?"|speech|GLORIA|F
721||"Suzie stares at the camera.  She's lost the cockiness she had on
her own turf.  She looks small, white and frail in the sterile
room, surrounded by the detectives."|stage direction||
722|SUZIE|About a year ago.|speech|SUZIE|F
723|GLORIA|He dropped Jimmy off first?|speech|GLORIA|F
724|SUZIE|Yeah.|speech|SUZIE|F
725|GLORIA|"And when he arrived at your house, was
anyone there?"|speech|GLORIA|F
726|SUZIE|No.|speech|SUZIE|F
727|GLORIA|So you were alone.|speech|GLORIA|F
728|SUZIE|Yes.|speech|SUZIE|F
729|GLORIA|Did he come in with you?|speech|GLORIA|F
730|SUZIE|I guess.|speech|SUZIE|F
731|HUNTER|You guess?  Did he or didn't he?|speech|HUNTER|F
732|SUZIE|Yeah... okay... he did|speech|SUZIE|F
733|HUNTER|"And then what... he touched you?  Did
you maybe flirt a little..."|speech|HUNTER|F
734|SUZIE|I wanna go home now.|speech|SUZIE|F
735||Gloria glares at Hunter, shakes her head.|stage direction||
736|GLORIA|"Suzie, look, I know you feel bad.  I
know it's harder to talk here than in
your room, but we need to get it on
tape."|speech|GLORIA|F
737||(beat)|location||
738|GLORIA|"Just tell us what you told us before.
Tell us the truth."|speech|GLORIA|F
739||Suzie huddles in her skinny arms, studying the detectives.|stage direction||
740|SUZIE|"I didn't say a thing to him.  He just
put his arm around me.  Told me I was
pretty... I could be really pretty, he
said."|speech|SUZIE|F
741||Another moment -- she looks at Ray, then at Hunter.|unknown||
742|HUNTER|What did you do then?|speech|HUNTER|F
743||(a long beat)|location||
744|SUZIE|"Shit, what difference does it make...
Nobody's gonna believe me anyway..."|speech|SUZIE|F
745|HUNTER|Suzie!  Did this man rape you?|speech|HUNTER|F
746|SUZIE|"Okay!  He did.  He pushed me to the
floor and he did it to me.  Now, can I
go home?"|speech|SUZIE|F
747||She stands up.|stage direction||
748|GLORIA|"At that point were you able to fight him
off?"|speech|GLORIA|F
749|SUZIE|"No.  He stopped by himself.  Okay?
That's all.  Let me go."|speech|SUZIE|F
750||"Gloria gets to her feet as well; she tries to put an arm around
Suzie.  The girl jumps back as if she has been shocked."|stage direction||
751|SUZIE (CONT'D)|Don't touch me.|speech|SUZIE|F
752||"Gloria's hands fall to her sides.
Suzie heads for the door.
The detectives exchange looks.
At which point, Suzie stops, turns to face the room."|stage direction||
753|SUZIE (CONT'D)|He did say something.|speech|SUZIE|F
754|GLORIA|What was that?|speech|GLORIA|F
755|SUZIE|"He said, ""No little bitch can ever make
me come."""|speech|SUZIE|F
756||"THE SLIDING BAR DOOR
of a jail SLAMS shut on Sam Lombardo.  He turns to...
TWO menacing PRISONERS."|stage direction||
757|PRISONER|So you're the new chicken licker.|speech|PRISONER|?
758||CUT TO:|unknown||
759||"COURT TV IMAGE
The graphic -- ""Prime Time Justice"" -- then the anchor --
CYNTHIA."|stage direction||
760|CYNTHIA (TV)|"Today from Superior Court in Miami,
Florida -- Dade County versus Samuel J.
Lonbardo."|speech|CYNTHIA|?
761||PULL BACK to REVEAL...|stage direction||
762||INT. ART'S OFFICE, BLUE BAY HIGH - DAY|location||
763||Art, students, faculty members huddle around the TV.|stage direction||
764|CYNTHIA (TV, CONT'D)|"The Lonbardo rape case has galvanized
the upscale town of Blue Bay..."|speech|CYNTHIA|?
765||EXT. COURTHOUSE - DAY|location||
766||Video crews surround a limo as Sandra and Kelly EMERGE.|stage direction||
767|CYNTHIA (V.0., CONT'D)|"... with its tabloid appeal -- Sandra
Van Ryan -- jet-set real estate
heiress..."|speech|CYNTHIA|?
768||Tom Baxter and Barbara jostle up the steps.|stage direction||
769|CYNTHIA (V.0., CONT'D)|The powerful Blue Bay elite...|speech|CYNTHIA|?
770||"Suzie, in the company of Ruby and Walter, pushes past the video
crews."|stage direction||
771|CYNTHIA (V.0., CONT'D)|"... the girl from the wrong side of the
tracks..."|speech|CYNTHIA|?
772||INT. COURTROOM - DAY|location||
773||"Bryce Hunter confers with his team.
Ken in his neck brace, ENTERS with Sam and a bailiff.  Sam wears
a suit.  Re's clean-shaven, recovered from the car wreck and
beating.  Still, there is a weariness about him we have not seen
before.  He makes eye contact with Sandra -- a cold stare."|stage direction||
774|CYNTHIA (V.0., CONT'D)|"In the end, the prosecution's case will
come down to..."|speech|CYNTHIA|?
775||INT. COURTROOM - DAY|location||
776||Hunter in front of the jury.|stage direction||
777|HUNTER|"... what happened to Kelly Lanier Van
Ryan and Susan Marie Toller that will
forever change the lives of these two
young women?  What happened in those
fifteen minutes alone with Samuel
Lombardo?"|speech|HUNTER|F
778||"CLOSE ON SAM
The dark, seductive eyes."|stage direction||
779||INT. COURTHOUSE - WITNESS WAITING ROOM - DAY|location||
780||"Suzie, nervous, paces the floor, stops, lights a cigarette.
The other witnesses sit in chairs along the wail -- the lawn
mower man, cul-de-sac kids, Barbara, Nicole, as...
IN THE COURTROOM
Kelly Van Ryan sits in the witness box, dabbing her eyes with a
handkerchief while Bryce Hunter stands before her.  The room is
silent, the spectators riveted on the scene."|stage direction||
781|HUNTER|Do you need more time?|speech|HUNTER|F
782||Kelly shakes her head, no.|stage direction||
783|HUNTER (CONT'D)|"I know this is hard, Kelly, but I have
just one more question and even though
its something we've been over, I want us
all to be very clear about it."|speech|HUNTER|F
784||(a long beat)|location||
785|HUNTER (CONT'D)|"When you made the decision to stay at
Mr. Lombardo's house, after he had
offered you a ride.  When you saw that
he intended to have sex with you, what
were your exact words?  What did you
say?"|speech|HUNTER|F
786|KELLY|"I told him, no.  I said stop, Mr.
Lombardo, please... I screamed for him
to stop..."|speech|KELLY|F
787|HUNTER|And did he?|speech|HUNTER|F
788||Kelly looks defiantly at the courtroom.|stage direction||
789|KELLY|"No.  He raped me on the floor of his
shitty house."|speech|KELLY|F
790||CUT TO:|unknown||
791||"WITNESS WAITING ROOM - SAME - SUZIE
still pacing, as Ray and Gloria ENTER the room.
Suzie shoots them a nervous glance, drops her cigarette, bends to
pick it up, burns her fingers, drops it again.  She curses
beneath her breath, wrapping her fingers about her shoulders.
Ray and Gloria watch her, exchange glances.  Gloria picks up
Suzie's cigarette for her, puts it out in an ashtray."|stage direction||
792|GLORIA|"You've got nothing to be scared of,
Suzie, just take a deep breath."|speech|GLORIA|F
793||INT. COURTROOM - LATER|location||
794||"PANNING the spectators, we SEE Sandra, Baxter, Ray, Gloria.
Hunter is on the witness stand.
Suzie is in the box.  She looks pale, even more nervous."|stage direction||
795|SUZIE|"He pushed into me... I couldn't stop
him... it hurt."|speech|SUZIE|F
796|HUNTER|I'm sorry... you said it hurt?  Why?|speech|HUNTER|F
797|SUZIE|"Because... it was the biggest I've ever
seen.  And I've seen a lot on their way
through Jack's Fish Camp."|speech|SUZIE|F
798||Chuckling in the courtroom.  The JUDGE glares, silencing it.|stage direction||
799|HUNTER|"Ms. Toller, did Samuel Lombardo rape you
in your family's home on the 23rd of
April last year?"|speech|HUNTER|F
800||Suzie glances at Sam, hesitates.|stage direction||
801|HUNTER (CONT'D)|Ms. Toller?|speech|HUNTER|F
802|SUZIE|I said he did.|speech|SUZIE|F
803|HUNTER|"Ms. Toller.  I'm asking you now, under
oath, did Samuel Lonbardo rape you?"|speech|HUNTER|F
804||"Suzie looks around, as if for help.  The spectators stir.
Ray rubs his eyes.  Gloria's are closed."|stage direction||
805|SUZIE|This wasn't my idea.|speech|SUZIE|F
806|HUNTER|I'm sorry?|speech|HUNTER|F
807||Suzie looks at Sam once more.|stage direction||
808|SUZIE|"Look.  I just don't want to get into any
more trouble..."|speech|SUZIE|F
809||"Tom Baxter rises to his feet.  The Judge raises a hand, motioning
him to sit back down."|stage direction||
810||JUDGE|unknown||
811||(to Baxter)|location||
812|SUZIE|"The Court would like to hear what Miss
Toller has to say."|speech|SUZIE|F
813||(to Suzie)|location||
814|SUZIE|Miss Toller.|speech|SUZIE|F
815||SUZIE|unknown||
816|SUZIE|"Mr. Lombardo didn't rape me.  He didn't
rape Kelly either.  He didn't do
anything."|speech|SUZIE|F
817||"QUICK CUTS
Hunter slumps back against the prosecution table.
Sandra's hand covers her mouth.  Baxter mumbles a curse.
Sam hangs his head in relief.  Ken grins above his neck brace.
COURTROOM LOBBY
The press corps scrambles for cameras.
BLUE BAY HIGS
Teachers, students, Art, Jimmy -- crammed around the TV."|stage direction||
818|JIMMY|I don't believe it...|speech|JIMMY|M
819||"IN THE COURTROOM
Bryce Hunter and Tom Baxter are both on their feet, trying to
make themselves heard above the din."|stage direction||
820|HUNTER|Your Honor... I must object...|speech|HUNTER|F
821||(hammering for order)|location||
822|JUDGE|"I think I made it plain that the Court
intends to near Miss Toller's story."|speech|JUDGE|?
823||The Judge turns a cold eye on Suzie.|stage direction||
824|SUZIE|I'm sorry.|speech|SUZIE|F
825|JUDGE|"Sorry?  Just how far did you intend to
let this go?"|speech|JUDGE|?
826|SUZIE|"I don't know.  I just wanted to hurt Mr.
Lombardo."|speech|SUZIE|F
827||Sam looks up, confused.|stage direction||
828|SUZIE (CONT'D)|"He was my friend at first.  Then I got
busted... he didn't even stick up for
me.  I had to go away to that hellhole.
It's like, you're his favorite, then who
cares?  You wanna know something?  When
Kelly said we should do this, I thought
cool, all these big shots screwing me
over, like that cop, Duquette.  Now
they're gonna get screwed."|speech|SUZIE|F
829|HUNTER|Your Honor... Please...|speech|HUNTER|F
830|JUDGE|"Any more interruptions Mr. Hunter, and
the Court will hold you in contempt."|speech|JUDGE|?
831||(to Suzie)|location||
832|JUDGE|"What you are telling me, Ms. Toller, is
that Kelly Van Ryan is responsible for
conceiving this entire charade..."|speech|JUDGE|?
833|SUZIE|"Kelly's pissed at Mr. Lombardo, too.
She's in love with him.  I mean her
whole fantasy is him since her old man
died.  Then she found out that Mr.
Lombardo was doing her mom.  I mean that
was it..."|speech|SUZIE|F
834||"Gasps in the court as --
Kelly BURSTS from the witness waiting room, trailed by a bailiff."|stage direction||
835|KELLY|You stupid little bitch...|speech|KELLY|F
836||"She grabs the first thing she can get her hands on -- a glass of
water from one of the tables and hurls it toward the witness
stand before the bailiff can pin her arms against her sides."|stage direction||
837||INT. COURTHOUSE LOBBY - LATER|location||
838||"A mob scene.  Video crews are herded to one side by bailiffs as
Sandra and Baxter, with Kelly in tow, move toward a side door.
Sam and Ken round a corner, followed by Ray and Gloria who walk
on either side of Suzie.
Kelly sees them.  She makes a run at Suzie.  For a moment the
girls shove and kick but Ray and Gloria are between them in a
hurry, pulling then apart as Baxter arrives to take charge of
Kelly, pulling her toward the door.
Ruby and Walter arrive now too.  Suzie runs to them and they lead
her through the crowd, Walter pushing people aside with his long,
tattooed arms.
Gloria heaves a sigh.  Ray pushes a hand through his hair, then
turns to find Sam looking at him.  Most of the press have run off
to follow the girls -- looking for more action.  It is a quiet
moment.  The two men lock eyes."|stage direction||
839|SAM|"I've found that adolescents make the
best liars.  They're old enough to be
good at it, but you want like hell to
believe them, because they're still
children."|speech|SAM|M
840||Ray just looks at him -- a hard stare.|stage direction||
841||EXT./INT. KEN'S T-BIRD - DAY|location||
842||"top down, speeds on a highway, banana palms on one side, the blue
Atlantic on the other.
Wind buffets Ken and Sam -- who has a dazed look."|stage direction||
843||(hyped)|location||
844|KEN|Come on, let loose!|speech|KEN|M
845|SAM|"I was just thinking about where I'm
gonna stay.  I lost the house.  It's
like waking up from a goddamn nightmare."|speech|SAM|M
846|KEN|"You'll get over it. We've got a
knockdown, airtight, motherfucker of a
lawsuit against Sandra Van Ryan."|speech|KEN|M
847|SAM|Just like that?|speech|SAM|M
848|KEN|"Just like that?  These people ruined
your life, bro."|speech|KEN|M
849||Ken pauses to thump the wheel with the butt of his hand.|stage direction||
850|KEN (CONT'D)|"I told you they were going overboard and
they did... They'll settle.  Believe me.
They'll be begging to settle..."|speech|KEN|M
851||"At which point Ken spots something up ahead.  His smile broadens.
He swerves into the other lane, tooting his horn, waving, as...
The T-bird draws even with a sleek black limo."|stage direction||
852|SAM|You don't think you're overdoing it?|speech|SAM|M
853||"He pulls off his neck brace, dangles it in front of Sam's face,
then tosses it out the window."|stage direction||
854||INT. LIMO - MOVING - SAME|location||
855||"Tom Baxter watches as the T-bird rockets off into the distance, a
white piece of foam rubber bouncing across the road in its wake.
A console TV is on -- news of the courthouse chaos.
Sandra is next to Baxter.  Kelly is on the opposite bench seat."|stage direction||
856|SANDRA|"I hope you're going to nail his scrotum
to the nearest wall."|speech|SANDRA|F
857|BAXTER|"That might have been a possibility, if
little miss not-so-bright here hadn't
started throwing things."|speech|BAXTER|F
858|KELLY|Fuck off.|speech|KELLY|F
859||Sandra lunges to slap Kelly.  Baxter stops it in midair.|unknown||
860|BAXTER|See what I mean...|speech|BAXTER|F
861|SANDRA|"You're going to let them get away with
this... this shit?  On the word of one
little white trash bitch..."|speech|SANDRA|F
862|BAXTER|You like seeing your name in the papers?|speech|BAXTER|F
863||Sandra glares at him.|stage direction||
864|BAXTER (CONT'D)|"Leave town, Sandy.  Go to your place in
St. Barts.  Let things cool down."|speech|BAXTER|F
865||Sandra concentrates on the TV.|stage direction||
866|BAXTER (CONT'D)|"They'll try for twenty million.  The
cheaper the lawyer, the higher the
demand."|speech|BAXTER|F
867|SANDRA|You've got to be kidding.|speech|SANDRA|F
868|HAXTER|"The man's life has been destroyed.
There will always be doubters, no matter
what happened in court."|speech|HAXTER|?
869|SANDRA|"I'm not paying any idiot twenty million
dollars."|speech|SANDRA|F
870|BAXTER|I said that's what they'd ask for.|speech|BAXTER|F
871||Sandra stares from the window.  At last she turns to Kelly.|stage direction||
872|SANDRA|I hope you're happy.|speech|SANDRA|F
873||Kelly seems to give this a moment's thought, then, smiling.|stage direction||
874|KELLY|Ecstatic.|speech|KELLY|F
875||EXT. EVERGLADES - DAY|location||
876||"Sam cruises slowly across the water in his junked-out air boat.
He kills the engine, allowing the craft to glide to a stop.
He's close to where he found the big gator -- the same shabby
collection of whitewashed buildings we now RECOGNIZE as the
Glades Motel, shimmers in the distance.
Sam leans back, enjoying the silence.  He reaches into a cooler,
takes out a beer, opens it, takes a drink, then pulls something
else from the cooler --
-- a bundle of white butcher's paper.  Sam opens the paper, takes
out raw meat -- something disgusting to look at -- big red turkey
necks, maybe, which he tosses into the water.
ANGLE ON WATER
as the meat drifts down -- then, a sudden boiling, as -- quick as
the strike of a snake -- the huge gator EMERGES, jaws wide, to
snap up the morsel before slipping beneath the surface once mare."|stage direction||
877||DISSOLVE TO:|unknown||
878||INT. LAW OFFICE - DAY|location||
879||"Ken's Secretary opens the inner office door for Baxter.
Ken rises from a desk to greet him."|stage direction||
880|KEN|Tom Baxter.  Good to see you again.|speech|KEN|M
881|BAXTER|"Let's cut the crap.  What does your
client want?"|speech|BAXTER|F
882|KEN|Besides an apology?|speech|KEN|M
883|BAXTER|"Unless you're planning on leaving Blue
Bay, there's gonna be other cases, other
days... You might want to keep that in
mind."|speech|BAXTER|F
884|KEN|"Okay Tom.  My client wants your client
to saddle up... so we can ride her ass
all the way to the bank."|speech|KEN|M
885||EXT. BLUE BAY SCHOOL - DAY|location||
886||"A hot morning in June.  Shadows angle across the campus.
Students line up at the old wooden pagoda, picking up caps and
gowns.  A few turn, surprised to see...
SAM LOMBARDO cross the parking lot, ENTERS a building."|stage direction||
887||INT. ART'S OFFICE - ART|location||
888||"working at his desk.  Sam's terrarium is behind him, his
""Educator of the Year"" Waterford bowl, a storage box of files.
Art looks up at a KNOCK on the DOOR.  Sam walks into the room.
It is a slightly awkward moment."|stage direction||
889|SAM|Lizards don't seem to miss me.|speech|SAM|M
890||The two men smile, breaking the tension.|stage direction||
891|SAM (CONT'D)|How you doing, Artie?|speech|SAM|M
892|ART|I... You know... I...|speech|ART|F
893||Sam waves him off.|stage direction||
894|SAM|Take care of my lizards, Art.|speech|SAM|M
895||"Art stands up.  The two men shake hands.
OUTSIDE GUIDANCE OFFICE
Sam comes out, then stops suddenly.
Kelly waits for him.  Kirk and Nicole are with her.  A long
moment."|stage direction||
896|SAM|Kelly...|speech|SAM|M
897|KELLY|"Drop dead... You know where my mom is
trying to get the money to pay you off?
She's trying to break my trust.  How do
you like that?  I can't touch it until
she's dead and she won't give me a dime
and now she's trying to break it to pay
you..."|speech|KELLY|F
898|SAM|"Look, Kelly... I'm sorry... I know what
you've been through... I should've seen
something like this coning."|speech|SAM|M
899||Art APPEARS in the door behind Sam.  Kelly cones closer.|stage direction||
900|KELLY|"Why don't you start fucking her again.
You can spend it together."|speech|KELLY|F
901||"Kirk tries to take Kelly's arm.  She jerks away, swings at Sam.
He ducks, dropping the Waterford BOWL, which SHATTERS upon the
floor.
Kirk bear-hugs Kelly.  She throws a notebook at Sam."|stage direction||
902|KELLY (CONT'D)|I hate you!|speech|KELLY|F
903||"She starts crying.  Kirk and Nicole drag her away as a crowd
gathers.
Sam, shaken, kneels over the broken crystal.  Art bends to help
him pick up the pieces."|stage direction||
904|SAM|"You see.  I couldn't stay, even if I
wanted to."|speech|SAM|M
905||EXT. STRIP MALL - NIGHT|location||
906||Sam's Jeep is parked next to the T-bird and Jaguar.|stage direction||
907||INT. KEN'S OFFICE - SAME|location||
908||"Baxter, Ken, Sandra, Frankie stand watching, as Sam signs papers.
At last Sam looks up, faces Sandra -- not a happy moment.
Sandra gives him a long, hard stare, then walks from the room.
Frankie prepares to follow her, then stops, looks at Sam."|stage direction||
909|FRANKIE|I'll be seeing you.|speech|FRANKIE|M
910||"Sam just looks at him.  The big man leaves.  Baxter closes his
briefcase."|stage direction||
911|KEN|"So long, Tom.  Come by sometime.  We'll
have lunch at the Beef Bowl."|speech|KEN|M
912||Baxter stops, gives him a cold look, then a surprising smile.|stage direction||
913|BAXTER|"I don't think you're gonna be eating at
the Beef Bowl anymore, kid."|speech|BAXTER|F
914||"He EXITS.  Ken goes apeshit -- whoops, dances around the desk,
drops into his chair, holds up the documents.
Sam watches, smiling, finally."|stage direction||
915|SAM|Thanks Ken, you did okay.|speech|SAM|M
916||Both men stand, they shake hands.  Ken claps him on the arm.|stage direction||
917||(no clowning now)|location||
918|KEN|"Look, I know there's a part of you
wishes none of this had happened.  But
it did.  Now take the money and get out
of here.  Find a happy place."|speech|KEN|M
919||DISSOLVE TO:|unknown||
920||EXT. EVERGLADES - NIGHT|location||
921||Moonlit fog -- the vast swamp.|stage direction||
922||EXT. GLADES MOTEL - NIGHT|location||
923||"It's late.  A neon palm tree flashes across an empty lot as...
Sam's Jeep pulls in out of the night, parks before its bungalow.
Sam gets out, lifts his storage box of files from the rear."|stage direction||
924||INT. BUNGALOW - NIGHT|location||
925||"The neon's green light slashes across the dark walls through old
Venetian blinds.
Sam ENTERS, puts the file box on the floor.  Arches a sore back.
He reaches for a bedside lamp, stops, listens, decides it's
nothing, reaches again for the lamp, stops again, listening...
BZZZZZ -- the high-pitched WHINE of a MOSQUITO.  Then more -- a
flurry of BZZZZZZZZS
Sam frowns, sees...
A cloud of mosquitoes circling him.
He checks the front windows -- closed.  He goes around the bed.
The slightly ajar bathroom door with full-length mirror comes up
on his right.  Ahead is a rear window -- wide open.
Sam stops fast.
Thinks.  Lets out a breath."|stage direction||
926|SAM|Damn maid.|speech|SAM|M
927||"He steps to the window.  He looks down --
Muddy footprints.
Sam freezes.  He whirls around --
A sudden green FACE APPEARS in the big mirror -- like a nightmare
image -- lit by the neon flash, then DISAPPEARS.
Sam jumps back."|stage direction||
928|SAM|Ahhhh!|speech|SAM|M
929||"The neon green face flashes again in the mirror -- DISAPPEARS.
Now the bathroom door slowly opens all the way.
Sam backs up, hits the wall.
Kelly Van Ryan steps out of the bathroom, a long object held at
her side, wrapped in a towel."|stage direction||
930|SAM|Jesus Christ, what are you doing?|speech|SAM|M
931|KELLY|So you got my mom's money.|speech|KELLY|F
932||Sam tries to breathe, manages a nod.|stage direction||
933|KELLY (CONT'D)|How much?|speech|KELLY|F
934||Kelly prods him with the concealed object.|stage direction||
935|KELLY (CONT'D)|How much?|speech|KELLY|F
936|SAM|About six and a half million dollars.|speech|SAM|M
937||Kelly raises the abject covered by the towel, aims it at Sam.|stage direction||
938|KELLY|Your turn to pay.|speech|KELLY|F
939||"A moment -- then she yanks the towel away to REVEAL --
--  a two-foot-long novelty penis with giant balls.  Her hand
grips the acrylic scrotum like the butt of a gun."|stage direction||
940|KELLY (CONT'D)|King Dong!  That's you, Sam!|speech|KELLY|F
