|character|text|type|character_clean|gender
452|REPORTER (CONT'D)|"Will and Caesar drive. Caesar's dressed up - khaki pants and
a Polo shirt."|speech|REPORTER|?
453|WILL|"We're visiting a place called ""The
Ranch"". They have animals."|speech|WILL|M
454|CAESAR|Real animals?|speech|CAESAR|M
455|WILL|"You bet. Apes. Chimpanzees,
gorillas, orangutans...
Caesar GRUNTS, excited."|speech|WILL|M
456|WILL (CONT'D)|"It'll be good. You'll like it very
much.
Caesar looks at Will, picking up on something."|speech|WILL|M
457|CAESAR|Will sad?|speech|CAESAR|M
458|WILL|What? No, I'm fine.|speech|WILL|M
459||EXT. THE RANCH - DAY|location||
460|WILL|"As Will pulls into the entrance, Caesar's glued to the
window."|speech|WILL|M
461||INT. MOVING CAR - DAY|location||
462|WILL|"They pull into a CLEARING. Ahead is a new world - CONCRETE
AND STEEL BUILDINGS set incongruously into the bucolic
countryside.
A HOUSE/OFFICE, a LIVING QUARTERS, a HORSE PADDOCK - all
cold, efficient structures."|speech|WILL|M
463|CAESAR|"Where animals?
44.
Will sees the PRIMATE CAGES in the distance, next to a GIANT
RED METAL ATRIUM."|speech|CAESAR|M
464|WILL|Inside, I think...|speech|WILL|M
465||EXT. THE RANCH - DAY|location||
466|WILL|"As they climb from the car, MR. LANDON, 50's, emerges from
the office. DODGE, 20's, hangs back."|speech|WILL|M
467|WILL|You must be Mr. Landon.|speech|WILL|M
468|(SHAKING HANDS)|"This is Caesar.
MR. LANDON
Nice to meet you, Caesar. This is
Dodge, helps me run the place."|speech||
469|WILL|"I've been telling Caesar about the
animals you have here. How much
fun it is.
MR. LANDON
Yes, we have a big play center
where the chimpanzees like to
climb."|speech|WILL|M
470|(TO CAESAR)|"Want to see the play center?
Caesar nods. Absolutely."|speech||
471||EXT. CAGED ATRIUM - DAY|location||
472|(TO CAESAR)|"A HUGE CAGED STRUCTURE, the size of a gymnasium. Inside are
climbing constructions, ropes, toys, and, in the middle, a
LARGE TREE, reaching up through the top bars.
A CAGED-IN BRIDGE leads to a row of DARK DENS. But for
now... it's empty. No apes in sight.
Caesar approaches with will and Mr. Landon.
MR. LANDON
What do you think, Caesar? Want to
give it a try?
Trying to mask his growing dread, Will removes Caesar's
harness.
45."|speech||
473|WILL|"Go ahead.
He watches Caesar - unsuspecting - move through AN OPEN, GATE-
LIKE SLIDING DOOR."|speech|WILL|M
474||EXT. ATRIUM - DAY|location||
475|WILL|"Caesar scampers up the ledges and leaps to a bar. He swings
from bar to bar, then hits the ground and runs for the tree."|speech|WILL|M
476||EXT. OUTSIDE CAGED ATRIUM - DAY|location||
477|WILL|"Will can barely watch AS DODGE ROLLS THE SLIDING DOOR CLOSED,
LOCKING IT.
He braces himself."|speech|WILL|M
478||EXT. ATRIUM - DAY|location||
479|WILL|"Caesar joyfully climbs the sprawling tree until he HITS THE
TOP OF THE CAGE. Branches continue through spaces in the
bars, but HE'S REACHED...
A DEAD END.
CAESAR TURNS, FINDS WILL'BELOW. What he reads in Will's eyes
gives him a sudden, sharp sense of dread.
HE LOOKS TO THE CAGE ENTRANCE, SEES THAT THE GATE IS LOCKED.
HE'S LOCKED IN. TRAPPED.
Caesar SHRIEKS, speeds down the tree.
Other SHRIEKS join in. EXCITED APE NOISES - coming from
UNSEEN, CAGED APES - fills the atrium.
The STRANGE ANIMAL VOICES FUEL CAESAR'S PANIC. He runs to
the gate, tries to shake it open."|speech|WILL|M
480|WILL|"It's okay, Caesar. It's going to
be okay...
The words are for him as much as Caesar."|speech|WILL|M
481|WILL (CONT'D)|"You're going to live here for a
while. This is what the Judge says
we have to do."|speech|WILL|M
482|0|"46.
WHAT? Caesar can't believe what he's hearing! He
frantically signs, desperate, pleading.
The SHRIEKS of the UNSEEN APES continue, feeding Will's
apprehension. Caesar doesn't belong here. It takes every
bit of restraint he has not to take Caesar out, to run..."|speech|0|M
483|WILL (CONT'D)|They'll take good care of you here.|speech|WILL|M
484|DODGE|"That's about it for visiting hours.
Will shoots him a look of daggers.
MR. LANDON
What Dodge means is, in our
experience, longer you drag out the
leave-taking, harder it is. On
both of you.
Caesar WHIMPERS, tries to bend the bars apart. When this
doesn't work, he tries prying them open with his teeth."|speech|DODGE|M
485|WILL|"I'm sorry to trick you this way,
but you would never have agreed. I
was afraid they'd hurt you if they
forced you -
MR. LANDON
He'll be fine.
Will gives Caesar a last, long look. The pain in his eyes is
matched only by Caesar's.
WE STAY WITH CAESAR as Will forces himself to walk away.
Caesar's SHRIEKS build. The SURROUNDING APES chime in...a
CACOPHONY OF PRIMAL ENERGY.
CAESAR HURTLES HIS BODY AGAINST THE CAGE."|speech|WILL|M
486|DODGE|"Caesar. Hey. I can get you out.
Dodge stands at the end of the atrium, BECKONING."|speech|DODGE|M
487|DODGE (CONT'D)|"This way.
47.
Caesar follows Dodge to the far end of the play area, then
through the CAGED-IN BRIDGE. Will's almost out of sight.
Caesar can see that he's nearly reached the car.
He GRUNTS with stress as he follows the bridge into..."|speech|DODGE|M
488||INT. CHIMPANZEE HOUSE - DAY|location||
489|DODGE (CONT'D)|".the Chimpanzee House - and stops in his tracks.
This is the source of the APE NOISE. It has an open, indoor
area in the center, bordered by cages of CHIMPANZEES.
Caesar's TAKEN ABACK BY THE LOUD, DARK FORMS POUNDING AROUND
THEIR CAGES."|speech|DODGE|M
490|DODGE|"Caesar - over here.
Dodge stands at a cage door. Caesar sprints for it, as for
salvation-but AS SOON AS HE CROSSES THE THRESHOLD, HE
REALIZES IT'S A DEAD END.
He turns, but DODGE SHUTS THE DOOR IN HIS FACE AND LOCKS IT.
CAESAR FINDS HIMSELF TRAPPED IN A 10' BY 10' CAGE."|speech|DODGE|M
491|DODGE (CONT'D)|"Stupid monkey.
FOR A MOMENT CAESAR'S IN SHOCK, HIS MIND UNABLE TO PROCESS
THE BETRAYAL.
Then he begins frantically grabbing at the bars, jumping to
the ceiling, searching for a way out.
To his left: the faces of THREE HUGE, AGITATED CHIMPANZEES
pound the concrete floor, YELLING at him. To his right:
THREE MORE CHIMPANZEES.
Caesar lets out a PRIMAL, BLOOD-CURDLING SCREAM. WE FOLLOW
THE SCREAM as it spreads out over the property..."|speech|DODGE|M
492||EXT. MOVING CAR - DAY|location||
493|DODGE (CONT'D)|".and finds the Will's car, driving down the winding road,
away from the Ranch."|speech|DODGE|M
494||INT. MOVING CAR - DAY|location||
495|DODGE (CONT'D)|Will keeps driving, TEARS streaming down his face.|speech|DODGE|M
496|0|48.|speech|0|M
497||INT. CAESAR'S CAGE -- LATER|location||
498|0|"Time has passed. Long shadows of late afternoon.
Caesar sits on a bed of twigs and straw in a corner of the
cage, heavy head resting on his arms.
He slowly becomes conscious of a RHYTHMIC SCRAPING NOISE,
followed by a LOUD BANG. He looks up.
In the cage next door, Caesar sees a strapping, MUSCULAR
CHIMP, JET BLACK, WITH A LONG SCAR RUNNING DOWN HIS FOREHEAD
ACROSS HIS NOSE, PAST HIS MOUTH AND CHIN.
This is ROCKET.
He shoves a PLASTIC 'PLAY REFRIGERATOR' across the cage
floor... then SLAMS IT AGAINST THE WALL.
He repeats this movement over and over - all the time with a
challenging eye to Caesar.
SCRAPE AGAINST CONCRETE... BAM! SCRAPE... BAM!
A terrifying display of power and dominance.
DODGE (O.S.)
Okay, assholes. Dinner time.
Rocket - slowly and deliberately, with a last threatening
look to Caesar - moves off.
Caesar crawls to the edge of his cage and peers out.
Dodge and another animal wrangler, RODNEY, move from cage to
cage, SHOVELING PRIMATE CHOW INTO TROUGHS. Rodney tosses in
an occasional rotted vegetable.
The APES enthusiastically receive the food. Dodge shovels
food into Caesar's trough. Caesar stares down at the wet-
looking dog food."|speech|0|M
499|DODGE (CONT'D)|"Mmmm mmm. Grade A primate chow.
Bet you don't get none of that in
the suburbs.
Caesar reaches into the disgusting goop and THROWS A HANDFUL
IN DODGE'S FACE. The apes SCREAM with LAUGHTER. Rodney
looks away so Dodge doesn't see him laughing too.
49."|speech|DODGE|M
500|DODGE (CONT'D)|"Think that's funny? That funny to
you, you hairy prick?
Caesar stares at Dodge... then SHOOTS HIM THE FINGER."|speech|DODGE|M
501|RODNEY|"Look at that!
Infuriated, Dodge grabs a hose, drags it to Caesar's cage."|speech|RODNEY|M
502|DODGE|"One thing you can count on: Long as
there are humans on this earth,
you'll always be a monkey in a
cage.
The BURST from the HOSE sends Caesar flying backwards.
Pinned into a corner, he curls himself into a ball, using his
back as a shield.
The water BLAST is relentless.
Eventually, Dodge turns the water off. The two men take a
long look at Caesar. He's left battered and soaked on the
floor."|speech|DODGE|M
503|RODNEY|"What about his clothes? Might
cause problems with the other apes."|speech|RODNEY|M
504|DODGE|Leave 'em.|speech|DODGE|M
505||EXT. BACK YARD - DAY|location||
506|DODGE|"Walter's frail hand runs along the cold rail of Caesar's
swing set. Empty. Useless in the back yard."|speech|DODGE|M
507||The Aide stands nearby, sending a text message.|stage direction||
508||INT. WILL'S HOUSE - DAY|location||
509|DODGE|"Will looks terrible. He's unshaven, pale, drawn. He sits on
the sofa, surrounded by reminders of Caesar - puzzles, games,
etc. The newspaper's unread beside him."|speech|DODGE|M
510||"WALTER (O.S.)
John?
Walter enters, looks at Will."|stage direction||
511|9|50.|speech|9|M
512|WALTER (CONT'D)|"John - where's Caesar?
The old man looks stricken."|speech|WALTER|M
513|WALTER (CONT'D)|"Shouldn't we look for him? Isn't
there something we can do?
Will looks up at his father. He's just had an idea."|speech|WALTER|M
514||INT. LAB CAFETERIA - DAY|location||
515|WALTER (CONT'D)|"WE FOLLOW Will as he strides purposefully into the cafeteria.
He's shaved, pulled himself together.
Will spots Jacobs,'lunching with his Blackberry, in a corner.
He heads for him. Jacobs looks up, sees will coming.
Will slides into the seat across from him."|speech|WALTER|M
516|JACOBS|You've been gone a week.|speech|JACOBS|M
517|WILL|I was sick.|speech|WILL|M
518|JACOBS|"Too sick to return my calls? You
know it was a funny thing, but I
was watching the news and they
started talking about a seven-year-
old chimpanzee that went nuts - and
all of a sudden, there you were on
the TV. A seven year old chimp,
raised since birth.
The cafeteria gets a little awkward as Jacobs raises his
voice. Neither man cares."|speech|JACOBS|M
519|WILL|"He's the son of chimp 4. And he's
smart. Off-the-charts smart.
Because of the 112. The genetic
therapy was passed in utero - from
the mother to the son. Without a
single negative side-effect."|speech|WILL|M
520|JACOBS|"Aside from biting off a man's
finger.
51."|speech|JACOBS|M
521|WILL|"He was protecting my father. The
same way his mother was protecting
him."|speech|WILL|M
522|JACOBS|"We've had this conversation
already. We knew the 112 was
making the apes smart -"|speech|JACOBS|M
523|"WILL
(INTERRUPTING)"|"I tried the 112 on my father.
A conversation stopper. Jacobs is stunned. That's the
effect Will was after."|speech|WILL|M
524|WILL (CONT'D)|I had a sample vial.|speech|WILL|M
525|JACOBS|"You're out of your mind.
Like a chess player, Will lets the unasked question sit
there. And Jacobs is undeniably, voraciously curious."|speech|JACOBS|M
526|WILL|"Don't you want to know if it
worked?
Jacobs can't resist..."|speech|WILL|M
527|JACOBS|Did it?|speech|JACOBS|M
528|WILL|"It was miraculous. Unquestionable
adult neurogenesis - development of
fresh nerve tissue."|speech|WILL|M
529|(BEAT)|"It brought my father back.
But Jacobs is confused."|speech||
530|JACOBS|You told me he was failing.|speech|JACOBS|M
531|WILL|"It's just like with the mice.
Alzheimer's is a progressive
disease, you need to keep it at bay
• - you need boosters.
52.
Will can see Jacobs turning this over in his mind - the
possibilities. The money."|speech|WILL|M
532|JACOBS|"Why have you waited so long to tell
me this?"|speech|JACOBS|M
533|WILL|I couldn't risk losing him.|speech|WILL|M
534|JACOBS|'Him'?|speech|JACOBS|M
535|WILL|Caesar.|speech|WILL|M
536|JACOBS|"The ape?
Jacobs looks at his old friend, wondering about his sanity."|speech|JACOBS|M
537|WILL|"We've discovered a safe treatment.
It's the payday you've been waiting
for. I'll recreate the primate
version of 112 for you."|speech|WILL|M
538|(BEAT)|"But only under one condition.
It takes Jacobs a moment before he gets outraged."|speech||
539|JACOBS|"You're giving me conditions? I
could have you arrested for what
you've done."|speech|JACOBS|M
540|WILL|"But you won't - you need me to
build the drug. Here's what I
need: I want you to get Caesar
back."|speech|WILL|M
541|"JACOBS
(THROWN)"|How the hell can I do that?|speech|JACOBS|M
542|WILL|"However they do things in your part
of the world. Get attorneys into
it. Write checks. Slip cash into
the right pockets.
(pausing for emphasis)
Make it happen.
53."|speech|WILL|M
543||INT. CHIMPANZEE HOUSE/CAESAR'S CAGE - MORNING|location||
544|WILL|"Early morning sun through the tiny window of Caesar's cage.
He wakes shivering with cold. Notices that the other cages
are empty - that his cage door is open.
Tentatively, he makes his way into the common area."|speech|WILL|M
545||INT. CHIMPANZEE HOUSE/COMMON AREA - MORNING|location||
546|WILL|"Caesar looks around. No chimps. The hose lies on the wet
floor, along with the detritus of feeding time.
He can HEAR the APES in the distance.
Caesar tries the GATE/DOOR to the outside. LOCKED. He
pauses, then makes his way toward the BRIDGE."|speech|WILL|M
547||EXT. ATRIUM/BRIDGE - MORNING|location||
548||Caesar walks across the bridge. To his left, (connecting to|stage direction||
549|WILL|the bridge) he sees TWO MORE APE HOUSES CONNECTING TO THE|speech|WILL|M
550|BRIDGE:|"THE ORANGUTAN HOUSE - which is empty.
And THE GORILLA HOUSE, which houses only one lone gorilla,
BUCK, who stares out at Caesar. Caesar registers THE FACT
THAT BUCK'S NOT OUT WITH THE OTHER APES. Then he moves on
toward the atrium.
The APES are visible inside. CAESAR GETS HIS FIRST GOOD LOOK.
Over two dozen CHIMPANZEES and three ORANGUTANS roam around
the atrium. The groups don't mix - chimps hang with chimps,
orangutans with orangutans.
They haven't noticed him yet."|speech|BRIDGE:|?
551||EXT. ATRIUM - DAY|location||
552|BRIDGE:|"Caesar enters, heads for the tree. One by one, the apes take
notice. They STOP AND STARE at this new arrival - DRESSED
LIKE A HUMAN.
HE'S ONE OF THEM, BUT LOOKS VERY SUBTLY DIFFERENT. GREEN
EYES, FACE CONTOURED WITH SLIGHTLY HUMAN FEATURES, POSTURE
MORE UPRIGHT...
Caesar looks around, finds THIRTY PAIRS OF APE EYES ON HIM.
Should he continue to the tree? Go back to the cage?
54.
He spots a BALL across the way. Moves to it - the eyes
follow him. He picks it up. The eyes wait."|speech|BRIDGE:|?
553||Caesar rolls the ball to a nearby chimp. It receives the|stage direction||
554|BRIDGE:|"ball, gives Caesar nothing - no smile, no connection - then
tosses it to Rocket.
Eyes on Caesar, Rocket discards the ball like a piece of
trash. His look is insolent, an unmistakable challenge.
AFRAID, CAESAR TURNS, HEADS BACK TOWARD HIS CAGE. ROCKET
SWINGS OVER A COUPLE OF BARS AND LANDS IN FRONT OF HIM.
Caesar tries to walk around. Rocket blocks his path, reaches
out and pulls at Caesar's sleeve, as if to examine the
material. Caesar jerks his arm away.
Rocket bares his teeth, raises his arms.
Caesar considers the options - should he run? Before he can
make a move, Rocket GRUNTS, grabs his shirt at the chest.
Caesar tries to push Rocket away, but the larger chimp throws
Caesar to the ground, pinning him.
Caesar struggles to get away, accidentally SLAPPING Rocket
across the face.
OUTRAGED, Rocket SLAMS his hand on Caesar's chest and starts
POUNDING him. Caesar tries to block the blows, but they're
coming hard and fast: his head, his stomach, his chest.
Apes SHRIEK, jump up and down, egging Rocket on.
Caesar manages to break loose, crawling away. Rocket grabs
at his shirt, drags Caesar closer.
He opens his mouth wide, moving sharp teeth toward Caesar's
face. Caesar struggles, barely holds him off - and...
.ROCKET BITES HIS ARM. BLOOD SPURTS.
BAM! A SHOT RINGS OUT. Chimps scatter.
Stunned, Rocket spins around - HIS MOUTH FULL OF CAESAR'S
BLOOD - AND SEES DODGE OUTSIDE THE CAGE, RIFLE IN HAND. He
pulls a TRANQUILIZING DART from his shoulder.
Caesar starts to move off -
BAM! DODGE SHOOTS A TRANQUILIZER DART INTO THE SIDE OF
CAESAR'S NECK - HE GRABS AT THIS THROAT AND FALLS.
BAM! DODGE SHOOTS ROCKET AGAIN.
55.
Caesar rolls over to look up... as Rocket topples onto him.
Out cold."|speech|BRIDGE:|?
555||INT. RANCH INFIRMARY - DAY|location||
556|BRIDGE:|"Caesar lies on a medical table, NECK AND LEFT ARM BANDAGED.
His shirt's ripped, and he's still wearing the khaki pants,
now filthy and torn. TIGHT STRAPS RUN ACROSS HIS CHEST,
PINNING HIM TO THE TABLE.
It's a small room furnished with meagre medical equipment.
Rocket's across the way, unconscious but breathing,
restrained to a medical table.
Caesar opens his eyes. Takes a moment to get his bearings."|speech|BRIDGE:|?
557|VOICE|"Caesar.
Stewart stands over him. The light shines'behind her head."|speech|VOICE|M
558|STEWART|"Do you remember me? I'm Dr.
Stewart.
She hands him a cup of water with a straw."|speech|STEWART|F
559|STEWART (CONT'D)|"Drink.
Caesar doesn't want the water. He signs. She clearly
doesn't understand. He signs again."|speech|STEWART|F
560|STEWART (CONT'D)|"I don't understand.
Caesar's desperate. He opens his mouth, makes a LONG, LOW
SOUND. She's taken aback - is he trying to speak?"|speech|STEWART|F
561|STEWART (CONT-D)|"Can you show me? Show me what you
need.
Caesar pulls at the restraints."|speech|STEWART|F
562||STEWART (CONT'D)|location||
563||"I can't take those off.
Caesar sags with defeat, overcome with DESPAIR."|stage direction||
564|0|56.|speech|0|M
565|STEWART (CONT'D)|"I'm sorry this has happened,
Caesar. So sorry.
Stewart stares at him. Moved at the complexity of his
emotion, the obvious intelligence behind his pain."|speech|STEWART|F
566|STEWART (CONT'D)|"I'm here once a week. I'll do my
best to look after you."|speech|STEWART|F
567||EXT. STORAGE SHED - DAY|location||
568|STEWART (CONT'D)|"Dodge pulls heavy bags of Primate Chow from a truck, stacking
them in a SHED. He spots Stewart striding towards him, and--
Ducks out of sight, vainly brushing back his hair.
STEWART (O.S.)
What were you thinking?"|speech|STEWART|F
569|DODGE|oh, hey Doc.|speech|DODGE|M
570|STEWART|"That chimp needs protection.
Dodge's face falls."|speech|STEWART|F
571|STEWART (CONT'D)|You could've gotten him killed.|speech|STEWART|F
572|"DODGE
(A LIE)"|I told Rodney not to open his cage.|speech|DODGE|M
573|STEWART|"Can't you see how sensitive he is?
How intelligent?"|speech|STEWART|F
574|DODGE|"Yeah, no, he's a real smart
dresser."|speech|DODGE|M
575|STEWART|"I want him moved to the orangutan
house. He'll be safe there until
we re-introduce him to the group."|speech|STEWART|F
576|DODGE|"I'm sorry, since when do volunteer
animal doctors make the rules
around here?
57."|speech|DODGE|M
577|STEWART|Please. Just do it.|speech|STEWART|F
578|DODGE|"Whatever you say, doc.
Dodge returns to stacking the chow."|speech|DODGE|M
579|DODGE (CONT'D)|"You're the one with the college
education."|speech|DODGE|M
580||INT. 'VIRUS FACTORY', GEN-SYS LABS - DAY|location||
581|DODGE (CONT'D)|"A spinning machine, test tubes, a giant propagation tank.
Empty canisters labeled ADENOVIRUS 113.
REVEAL WILL in the doorway, watching it all very carefully.
A VIRUS TECHNICIAN approaches him. He's tentative, nervous."|speech|DODGE|M
582|VIRUS TECHNICIAN|"Dr. Rodman - I think there's been a
mistake.
Will's been waiting for this observation - he's surprised it
took so long to come up.
VIRUS TECHNICIAN (CONT'D)
I've double-checked the replication
rate of the 113 - and it's
enormously fast compared to the
112."|speech|VIRUS TECHNICIAN|?
583|WILL|"That's why we're using it. We need
the drug quickly."|speech|WILL|M
584|VIRUS TECHNICIAN|"But... isn't it risky? I mean, at
this rate of propagation, we
greatly increase the possibility of
mutations that are out of our
control. It's a highly unstable -"|speech|VIRUS TECHNICIAN|?
585|WILL|"I appreciate your concern - but
it's going to be fine. We plan on
taking precautions.
The Technician pauses, not entirely satisfied. But Will's
look tells him the conversation is over.
58.
BEEP BEEP BEEP..."|speech|WILL|M
586||EXT. GEN-SYS LABORATORIES -- DAY|location||
587||"A large truck backs onto a loading dock. Will watches as a
NEW GROUP OF CHIMPANZEES are unloaded from the truck and"|stage direction||
588|WILL|brought into the lab.|speech|WILL|M
589||INT. WILL'S STUDY - NIGHT|location||
590||Will's in his sweats, working. DOORBELL.|stage direction||
591||EXT. WILL'S HOUSE - NIGHT|location||
592||Will opens the door to FIND STEWART STANDING THERE. For a|stage direction||
593|WILL|moment he's too shocked to say anything.|speech|WILL|M
594|STEWART|"Sorry to drop in on you like this.
The clinic at the zoo gave me your
address but they didn't have a
phone number -"|speech|STEWART|F
595|"WILL
(RECOVERING)"|"Don't worry about it. You want to
come in?"|speech|WILL|M
596||INT. WILL'S HOUSE - NIGHT|location||
597||They stand awkwardly by the door. She looks great.|stage direction||
598||WILL|location||
599|"WILL
(RECOVERING)"|"Can I - you want a cup of coffee or
something?"|speech|WILL|M
600|STEWART|"No - thanks. I just wanted to let
you know that I've seen Caesar.
Seen Caesar?"|speech|STEWART|F
601|WILL|How?|speech|WILL|M
602|STEWART|"I volunteer once a week at The
Ranch."|speech|STEWART|F
603|WILL|"Is he alright?
She hesitates, wanting to be honest but not alarming.
59."|speech|WILL|M
604|STEWART|"Yeah. He had a rough start, but
things should get smoother from now
on...
In the other room, Walter and his Aide become visible. Will
follows Stewart's curious gaze."|speech|STEWART|F
605|WILL|"That's my dad. He's not doing too
well."|speech|WILL|M
606|STEWART|Oh. Sorry.|speech|STEWART|F
607|(BEAT)|"Anyway, Caesar's going to be okay.
I'm looking after him."|speech||
608|WILL|"Thank you... I appreciate that.
Awkward beat."|speech|WILL|M
609|STEWART|"Well. If you give me your number
I'll let you know from time to time
how things are going -"|speech|STEWART|F
610|WILL|"Let's grab a drink.
Takes her by surprise. Maybe takes him by surprise too.
She's happy he asked."|speech|WILL|M
611|STEWART|Love to.|speech|STEWART|F
612||EXT. RANCH GROUNDS - NIGHT|location||
613|STEWART|Nighttime.|speech|STEWART|F
614||INT. ORANGUTAN HOUSE - NIGHT|location||
615|STEWART|"A repulsive bowl of primate chow. Caesar - bandaged, beat-up
and miserable - picks at it. In the next cage, the
orangutans sleep.
ROCK AND ROLL MUSIC. Dodge and Rodney drive up in a truck,
windows down, radio blaring. Dodge gets out, cigarette in
his mouth, and moves drunkenly to the storage shed.
40 He emerges with two BEERS, throws one to Rodney.
60.
Caesar watches as Dodge offers a beer can to a chimpanzee."|speech|STEWART|F
616|DODGE|"Want a beer?
The chimp reaches but Dodge pulls it away."|speech|DODGE|M
617|DODGE (CONT'D)|"Here's a little taste of beer...
He unzips his fly and PISSES INTO THE CHIMP'S FEEDING TROUGH.
Caesar watches, disgusted."|speech|DODGE|M
618||INT. ORANGUTAN HOUSE -- MORNING|location||
619|DODGE (CONT'D)|"A LEVER THROWN OPEN.
Caesar watches as Dodge opens all the chimpanzee house cages
in succession.
Rodney moves to the orangutan house. CAESAR PAYS CLOSE
ATTENTION TO THE LOCK AS IT SLIDES OPEN."|speech|DODGE|M
620|DODGE & RODNEY|"Move it! Let's go!
Dodge and Rodney herd the apes from their cages, brandishing
ELECTRIC CATTLE PRODS. The primates rouse themselves, move
across the bridge.
On his way out, an orangutan, MAURICE - WISE COUNTENANCE,
ORANGE AND WHITE BEARD - takes a moment to check Caesar out,
then moves off to join the others.
Caesar maneuvers to get a better view.
Rocket walks, king-like, among the apes. Caesar watches him
push a smaller MALE aside. The Male defers, extending his
arm forward, palm up, supplicating. ROCKET CASUALLY RUNS HIS
HAND, PALM DOWN, OVER THE OUTSTRETCHED ONE.
Rocket's the cock of the walk - the ALPHA MALE.
Caesar shifts his attention to the GORILLA, Buck - still
alone in his cage, staring through the bars, miserable.
Why doesn't the gorilla ever get to go out?
Then something across the ranch catches Caesar's eye: WILL'S
CAR'S DRIVING UP TO THE OFFICE.
61.
His heart skips a beat. He moves to the bars, barely able to
contain his excitement."|speech|DODGE & RODNEY|?
621||EXT. RANCH GROUNDS - DAY|location||
622|DODGE & RODNEY|"Will waits at a picnic table as Dodge approaches with Caesar
on a leash. He's immediately struck by Caesar's injured
appearance, but he plasters a smile on his face. Caesar's
clearly thrilled to see him."|speech|DODGE & RODNEY|?
623|WILL|"There you are! I heard what
happened."|speech|WILL|M
624|"CAESAR
(SIGNING)"|"Home now. Caesar home.
He tugs Will away from Dodge."|speech|CAESAR|M
625|WILL|"I'm going to get you out of here,
but not today. I'm working on it.
Caesar's face falls."|speech|WILL|M
626|WILL (CONT'D)|"Soon. I promise.
Will notices Dodge's ELECTRIC CATTLE PROD."|speech|WILL|M
627|"CAESAR
(SIGNING)"|"Home.
Still a question, a flicker of hope."|speech|CAESAR|M
628|WILL|"(kills him to say it)
Not yet. I can't yet.
Caesar realizes: Will's going to leave him here.
First incredulous - then outraged - Caesar turns away and"|speech|WILL|M
629||starts walking back to his cage.|stage direction||
630||WILL (CONT'D)|location||
631|WILL|"Wait a second - Caesar, where are
you going?
• Caesar doesn't respond, doesn't turn, just keeps walking.
Dodge catches up with him.
62."|speech|WILL|M
632|DODGE|"(loud enough for Will)
No place like home, huh monkey boy?"|speech|DODGE|M
633|WILL|"Caesar - come back here!
He watches Caesar's retreating back, Dodge trotting alongside
him. Realizes Caesar's nearly breaking into a run."|speech|WILL|M
634||EXT. ORANGUTAN HOUSE - DAY|location||
635|WILL|Dodge locks Caesar in his cell. Then moves around to the...|speech|WILL|M
636||EXT. STORAGE SHED - DAY|location||
637||.storage shed. He notices Will's car still parked in front|stage direction||
638|WILL|"of the office... just as -
BAM! WILL DECKS HIM WITH A FIST TO THE FACE. Dodge hits the
ground. Will stands over him, too livid to realize he
might've just broken his hand."|speech|WILL|M
639|WILL|"You son of a bitch.
Dodge scrabbles to his feet, wipes the blood from his nose."|speech|WILL|M
640|DODGE|"That was not a smart thing to do.
Dodge is clearly much tougher, stronger than Will, but Will's
too angry to care."|speech|DODGE|M
641|WILL|"If I find out Caesar's been hurt,
if he's mistreated in any way, I
swear I'll have you brought up on
charges.
Dodge looks towards Landon's house, restrains himself."|speech|WILL|M
642|DODGE|"That wild-eyed chimp isn't yours
any more. He's mine now.
The truth of the statement is worse than any punch."|speech|DODGE|M
643|DODGE (CONT'D)|"And you're on private property.
Now get the hell out of here.
63."|speech|DODGE|M
644|WILL|"Forget jail. I'll come back and
kill you."|speech|WILL|M
645||EXT. STORAGE SHED - LATER|location||
646|WILL|"A bag of CHIPS AHOY COOKIES. Caesar - looking morose -
watches as Rodney pops a cookie in his mouth and stuffs the
bag into the shed...
STEWART (O.S.)
Morning Caesar."|speech|WILL|M
647||INT. ORANGUTAN CAGE - DAY|location||
648|WILL|The door slides open. Stewart enters, followed by Dodge.|speech|WILL|M
649|STEWART|"How's your arm? Mind if I take a
look?
Stewart rummages in her MEDICAL BAG. CAESAR WATCHES AS SHE
PULLS OUT A PAIR OF SCISSORS, cuts off his bandages."|speech|STEWART|F
650|STEWART (CONT'D)|"Looking good...
Caesar makes eye contact with Dodge over Stewart's shoulder.
She pulls a harness from her bag."|speech|STEWART|F
651|STEWART (CONT'D)|"I'm taking him out. Thought I'd
cheer him up, show him the horses."|speech|STEWART|F
652|DODGE|"No way.
As she walks to Dodge, CAESAR GLANCES INTO HER MEDICAL BAG."|speech|DODGE|M
653|STEWART|"What are you going to do? Use a
cattle prod on me?"|speech|STEWART|F
654|DODGE|If you're into that kind of thing.|speech|DODGE|M
655|STEWART|"I'm safer with him than I am with
you."|speech|STEWART|F
656|DODGE|"Answer's no.
64.
Stewart turns to Caesar, who's retreated onto a bed of straw."|speech|DODGE|M
657|STEWART|"I can't take you.
(glancing at Dodge)
Maybe another time."|speech|STEWART|F
658||INT. ORANGUTAN CAGE - NIGHT|location||
